GeogType,CountyFIPS,BoroCode,BoroName,GEOID20,BCTCB2020,FIPSCTCB20,HUnits
CB2020,005,2,Bronx,20274014015,20274014015,0050274014015,0
CB2020,005,2,Bronx,20274014016,20274014016,0050274014016,0
CB2020,005,2,Bronx,20274014017,20274014017,0050274014017,42
CB2020,005,2,Bronx,20274014018,20274014018,0050274014018,36
CB2020,005,2,Bronx,20274014019,20274014019,0050274014019,52
CB2020,005,2,Bronx,20274014020,20274014020,0050274014020,31
CB2020,005,2,Bronx,20274014021,20274014021,0050274014021,15
CB2020,005,2,Bronx,20274014022,20274014022,0050274014022,37
CB2020,005,2,Bronx,20274014023,20274014023,0050274014023,31
CB2020,005,2,Bronx,20274014024,20274014024,0050274014024,48
CB2020,005,2,Bronx,20274014025,20274014025,0050274014025,53
CB2020,005,2,Bronx,20274014026,20274014026,0050274014026,27
CB2020,005,2,Bronx,20274014027,20274014027,0050274014027,56
CB2020,005,2,Bronx,20274014028,20274014028,0050274014028,64
CB2020,005,2,Bronx,20274020001,20274020001,0050274020001,0
CB2020,005,2,Bronx,20274020002,20274020002,0050274020002,0
CB2020,005,2,Bronx,20274021000,20274021000,0050274021000,67
CB2020,005,2,Bronx,20274021001,20274021001,0050274021001,17
CB2020,005,2,Bronx,20274021002,20274021002,0050274021002,35
CB2020,005,2,Bronx,20274021003,20274021003,0050274021003,65
CB2020,005,2,Bronx,20274021004,20274021004,0050274021004,45
CB2020,005,2,Bronx,20274021005,20274021005,0050274021005,52
CB2020,005,2,Bronx,20274021006,20274021006,0050274021006,40
CB2020,005,2,Bronx,20274021007,20274021007,0050274021007,35
CB2020,005,2,Bronx,20274021008,20274021008,0050274021008,161
CB2020,005,2,Bronx,20274021009,20274021009,0050274021009,28
CB2020,005,2,Bronx,20274022000,20274022000,0050274022000,89
CB2020,005,2,Bronx,20274022001,20274022001,0050274022001,81
CB2020,005,2,Bronx,20274022002,20274022002,0050274022002,69
CB2020,005,2,Bronx,20274022003,20274022003,0050274022003,70
CB2020,005,2,Bronx,20274023000,20274023000,0050274023000,159
CB2020,005,2,Bronx,20274023001,20274023001,0050274023001,55
CB2020,005,2,Bronx,20274023002,20274023002,0050274023002,50
CB2020,005,2,Bronx,20274023003,20274023003,0050274023003,44
CB2020,005,2,Bronx,20274023004,20274023004,0050274023004,83
CB2020,005,2,Bronx,20274023005,20274023005,0050274023005,98
CB2020,005,2,Bronx,20274023006,20274023006,0050274023006,118
CB2020,005,2,Bronx,20276000001,20276000001,0050276000001,0
CB2020,005,2,Bronx,20276000002,20276000002,0050276000002,0
CB2020,005,2,Bronx,20276001000,20276001000,0050276001000,0
CB2020,005,2,Bronx,20276001001,20276001001,0050276001001,0
CB2020,005,2,Bronx,20276001002,20276001002,0050276001002,0
CB2020,005,2,Bronx,20276001003,20276001003,0050276001003,0
CB2020,005,2,Bronx,20276001004,20276001004,0050276001004,0
CB2020,005,2,Bronx,20276001005,20276001005,0050276001005,0
CB2020,005,2,Bronx,20276001006,20276001006,0050276001006,0
CB2020,005,2,Bronx,20276001007,20276001007,0050276001007,0
CB2020,005,2,Bronx,20276001008,20276001008,0050276001008,0
CB2020,005,2,Bronx,20276001009,20276001009,0050276001009,0
CB2020,005,2,Bronx,20276001010,20276001010,0050276001010,0
CB2020,005,2,Bronx,20276001011,20276001011,0050276001011,0
CB2020,005,2,Bronx,20276001012,20276001012,0050276001012,0
CB2020,005,2,Bronx,20276001013,20276001013,0050276001013,0
CB2020,005,2,Bronx,20276001014,20276001014,0050276001014,0
CB2020,005,2,Bronx,20276001015,20276001015,0050276001015,0
CB2020,005,2,Bronx,20276001016,20276001016,0050276001016,0
CB2020,005,2,Bronx,20276001017,20276001017,0050276001017,0
CB2020,005,2,Bronx,20276001018,20276001018,0050276001018,0
CB2020,005,2,Bronx,20276001019,20276001019,0050276001019,0
CB2020,005,2,Bronx,20276001020,20276001020,0050276001020,0
CB2020,005,2,Bronx,20276001021,20276001021,0050276001021,0
CB2020,005,2,Bronx,20276001022,20276001022,0050276001022,0
CB2020,005,2,Bronx,20276001023,20276001023,0050276001023,0
CB2020,005,2,Bronx,20276001024,20276001024,0050276001024,0
CB2020,005,2,Bronx,20276001025,20276001025,0050276001025,0
CB2020,005,2,Bronx,20276001026,20276001026,0050276001026,0
CB2020,005,2,Bronx,20276001027,20276001027,0050276001027,1
CB2020,005,2,Bronx,20277001000,20277001000,0050277001000,177
CB2020,005,2,Bronx,20277001001,20277001001,0050277001001,72
CB2020,005,2,Bronx,20277001002,20277001002,0050277001002,170
CB2020,005,2,Bronx,20277002000,20277002000,0050277002000,0
CB2020,005,2,Bronx,20277002001,20277002001,0050277002001,0
CB2020,005,2,Bronx,20277002002,20277002002,0050277002002,0
CB2020,005,2,Bronx,20277002003,20277002003,0050277002003,0
CB2020,005,2,Bronx,20277002004,20277002004,0050277002004,0
CB2020,005,2,Bronx,20277002005,20277002005,0050277002005,0
CB2020,005,2,Bronx,20277002006,20277002006,0050277002006,169
CB2020,005,2,Bronx,20277002007,20277002007,0050277002007,228
CB2020,005,2,Bronx,20277002008,20277002008,0050277002008,0
CB2020,005,2,Bronx,20277003000,20277003000,0050277003000,195
CB2020,005,2,Bronx,20277003001,20277003001,0050277003001,90
CB2020,005,2,Bronx,20277004000,20277004000,0050277004000,765
CB2020,005,2,Bronx,20279001000,20279001000,0050279001000,142
CB2020,005,2,Bronx,20279001001,20279001001,0050279001001,0
CB2020,005,2,Bronx,20279001002,20279001002,0050279001002,0
CB2020,005,2,Bronx,20279001003,20279001003,0050279001003,44
CB2020,005,2,Bronx,20279001004,20279001004,0050279001004,314
CB2020,005,2,Bronx,20279002000,20279002000,0050279002000,9
CB2020,005,2,Bronx,20279002001,20279002001,0050279002001,535
CB2020,005,2,Bronx,20279003000,20279003000,0050279003000,337
CB2020,005,2,Bronx,20279003001,20279003001,0050279003001,271
CB2020,005,2,Bronx,20279004000,20279004000,0050279004000,419
CB2020,005,2,Bronx,20279004001,20279004001,0050279004001,199
CB2020,005,2,Bronx,20279005000,20279005000,0050279005000,498
CB2020,005,2,Bronx,20279006000,20279006000,0050279006000,462
CB2020,005,2,Bronx,20281001000,20281001000,0050281001000,253
CB2020,005,2,Bronx,20281001001,20281001001,0050281001001,507
CB2020,005,2,Bronx,20281002000,20281002000,0050281002000,117
CB2020,005,2,Bronx,20281002001,20281002001,0050281002001,319
CB2020,005,2,Bronx,20281003000,20281003000,0050281003000,14
CB2020,005,2,Bronx,20281003001,20281003001,0050281003001,326
CB2020,005,2,Bronx,20281003002,20281003002,0050281003002,280
CB2020,005,2,Bronx,20283001000,20283001000,0050283001000,0
CB2020,005,2,Bronx,20283001001,20283001001,0050283001001,5
CB2020,005,2,Bronx,20283001002,20283001002,0050283001002,1
CB2020,005,2,Bronx,20283001003,20283001003,0050283001003,0
CB2020,005,2,Bronx,20283001004,20283001004,0050283001004,387
CB2020,005,2,Bronx,20283001005,20283001005,0050283001005,0
CB2020,005,2,Bronx,20283002000,20283002000,0050283002000,47
CB2020,005,2,Bronx,20283002001,20283002001,0050283002001,0
CB2020,005,2,Bronx,20283002002,20283002002,0050283002002,73
CB2020,005,2,Bronx,20283002003,20283002003,0050283002003,0
CB2020,005,2,Bronx,20283002004,20283002004,0050283002004,33
CB2020,005,2,Bronx,20283002005,20283002005,0050283002005,267
CB2020,005,2,Bronx,20283002006,20283002006,0050283002006,53
CB2020,005,2,Bronx,20283002007,20283002007,0050283002007,0
CB2020,005,2,Bronx,20283002008,20283002008,0050283002008,0
CB2020,005,2,Bronx,20283002009,20283002009,0050283002009,0
CB2020,005,2,Bronx,20284001000,20284001000,0050284001000,0
CB2020,005,2,Bronx,20284001001,20284001001,0050284001001,0
CB2020,005,2,Bronx,20284001002,20284001002,0050284001002,0
CB2020,005,2,Bronx,20284001003,20284001003,0050284001003,6
CB2020,005,2,Bronx,20284001004,20284001004,0050284001004,0
CB2020,005,2,Bronx,20284001005,20284001005,0050284001005,0
CB2020,005,2,Bronx,20284001006,20284001006,0050284001006,0
CB2020,005,2,Bronx,20284001007,20284001007,0050284001007,0
CB2020,005,2,Bronx,20284001008,20284001008,0050284001008,10
CB2020,005,2,Bronx,20284001009,20284001009,0050284001009,0
CB2020,005,2,Bronx,20284001010,20284001010,0050284001010,0
CB2020,005,2,Bronx,20284001011,20284001011,0050284001011,0
CB2020,005,2,Bronx,20284001012,20284001012,0050284001012,0
CB2020,005,2,Bronx,20284001013,20284001013,0050284001013,0
CB2020,005,2,Bronx,20284001014,20284001014,0050284001014,0
CB2020,005,2,Bronx,20284001015,20284001015,0050284001015,0
CB2020,005,2,Bronx,20284001016,20284001016,0050284001016,3
CB2020,005,2,Bronx,20284001017,20284001017,0050284001017,0
CB2020,005,2,Bronx,20284001018,20284001018,0050284001018,0
CB2020,005,2,Bronx,20284001019,20284001019,0050284001019,5
CB2020,005,2,Bronx,20284001020,20284001020,0050284001020,0
CB2020,005,2,Bronx,20285001000,20285001000,0050285001000,237
CB2020,005,2,Bronx,20285001001,20285001001,0050285001001,596
CB2020,005,2,Bronx,20285002000,20285002000,0050285002000,250
CB2020,005,2,Bronx,20285003000,20285003000,0050285003000,99
CB2020,005,2,Bronx,20285003001,20285003001,0050285003001,153
CB2020,005,2,Bronx,20285003002,20285003002,0050285003002,0
CB2020,005,2,Bronx,20285004000,20285004000,0050285004000,0
CB2020,005,2,Bronx,20285004001,20285004001,0050285004001,0
CB2020,005,2,Bronx,20285004002,20285004002,0050285004002,0
CB2020,005,2,Bronx,20285004003,20285004003,0050285004003,74
CB2020,005,2,Bronx,20285004004,20285004004,0050285004004,148
CB2020,005,2,Bronx,20285004005,20285004005,0050285004005,111
CB2020,005,2,Bronx,20285004006,20285004006,0050285004006,73
CB2020,005,2,Bronx,20285004007,20285004007,0050285004007,0
CB2020,005,2,Bronx,20285004008,20285004008,0050285004008,2
CB2020,005,2,Bronx,20286001000,20286001000,0050286001000,0
CB2020,005,2,Bronx,20286001001,20286001001,0050286001001,25
CB2020,005,2,Bronx,20286001002,20286001002,0050286001002,48
CB2020,005,2,Bronx,20286001003,20286001003,0050286001003,53
CB2020,005,2,Bronx,20286001004,20286001004,0050286001004,46
CB2020,005,2,Bronx,20286001005,20286001005,0050286001005,21
CB2020,005,2,Bronx,20286001006,20286001006,0050286001006,99
CB2020,005,2,Bronx,20286002000,20286002000,0050286002000,80
CB2020,005,2,Bronx,20286002001,20286002001,0050286002001,113
CB2020,005,2,Bronx,20286002002,20286002002,0050286002002,54
CB2020,005,2,Bronx,20286002003,20286002003,0050286002003,41
CB2020,005,2,Bronx,20287001000,20287001000,0050287001000,112
CB2020,005,2,Bronx,20287001001,20287001001,0050287001001,95
CB2020,005,2,Bronx,20287001002,20287001002,0050287001002,114
CB2020,005,2,Bronx,20287001003,20287001003,0050287001003,38
CB2020,005,2,Bronx,20287001004,20287001004,0050287001004,80
CB2020,005,2,Bronx,20287001005,20287001005,0050287001005,119
CB2020,005,2,Bronx,20287002000,20287002000,0050287002000,350
CB2020,005,2,Bronx,20287003000,20287003000,0050287003000,187
CB2020,005,2,Bronx,20287003001,20287003001,0050287003001,279
CB2020,005,2,Bronx,20288001000,20288001000,0050288001000,17
CB2020,005,2,Bronx,20288001001,20288001001,0050288001001,15
CB2020,005,2,Bronx,20288001002,20288001002,0050288001002,26
CB2020,005,2,Bronx,20288001003,20288001003,0050288001003,52
CB2020,005,2,Bronx,20288001004,20288001004,0050288001004,74
CB2020,005,2,Bronx,20288001005,20288001005,0050288001005,37
CB2020,005,2,Bronx,20288001006,20288001006,0050288001006,109
CB2020,005,2,Bronx,20288002000,20288002000,0050288002000,35
CB2020,005,2,Bronx,20288002001,20288002001,0050288002001,30
CB2020,005,2,Bronx,20288002002,20288002002,0050288002002,42
CB2020,005,2,Bronx,20288002003,20288002003,0050288002003,41
CB2020,005,2,Bronx,20288002004,20288002004,0050288002004,42
CB2020,005,2,Bronx,20288002005,20288002005,0050288002005,61
CB2020,005,2,Bronx,20288002006,20288002006,0050288002006,57
CB2020,005,2,Bronx,20288002007,20288002007,0050288002007,26
CB2020,005,2,Bronx,20288003000,20288003000,0050288003000,203
CB2020,005,2,Bronx,20288003001,20288003001,0050288003001,97
CB2020,005,2,Bronx,20288004000,20288004000,0050288004000,54
CB2020,005,2,Bronx,20288004001,20288004001,0050288004001,32
CB2020,005,2,Bronx,20288004002,20288004002,0050288004002,37
CB2020,005,2,Bronx,20288004003,20288004003,0050288004003,26
CB2020,005,2,Bronx,20288004004,20288004004,0050288004004,37
CB2020,005,2,Bronx,20288004005,20288004005,0050288004005,47
CB2020,005,2,Bronx,20288004006,20288004006,0050288004006,34
CB2020,005,2,Bronx,20288004007,20288004007,0050288004007,21
CB2020,005,2,Bronx,20288004008,20288004008,0050288004008,2
CB2020,005,2,Bronx,20289001000,20289001000,0050289001000,129
CB2020,005,2,Bronx,20289001001,20289001001,0050289001001,84
CB2020,005,2,Bronx,20289001002,20289001002,0050289001002,96
CB2020,005,2,Bronx,20289001003,20289001003,0050289001003,44
CB2020,005,2,Bronx,20289001004,20289001004,0050289001004,39
CB2020,005,2,Bronx,20289001005,20289001005,0050289001005,0
CB2020,005,2,Bronx,20289002000,20289002000,0050289002000,676
CB2020,005,2,Bronx,20289003000,20289003000,0050289003000,233
CB2020,005,2,Bronx,20289003001,20289003001,0050289003001,123
CB2020,005,2,Bronx,20289003002,20289003002,0050289003002,63
CB2020,005,2,Bronx,20289003003,20289003003,0050289003003,76
CB2020,005,2,Bronx,20289003004,20289003004,0050289003004,10
CB2020,005,2,Bronx,20289003005,20289003005,0050289003005,0
CB2020,005,2,Bronx,20289003006,20289003006,0050289003006,0
CB2020,005,2,Bronx,20289004000,20289004000,0050289004000,230
CB2020,005,2,Bronx,20289004001,20289004001,0050289004001,131
CB2020,005,2,Bronx,20293010001,20293010001,0050293010001,0
CB2020,005,2,Bronx,20293011000,20293011000,0050293011000,613
CB2020,005,2,Bronx,20293011001,20293011001,0050293011001,3
CB2020,005,2,Bronx,20293011002,20293011002,0050293011002,0
CB2020,005,2,Bronx,20293011003,20293011003,0050293011003,0
CB2020,005,2,Bronx,20293011004,20293011004,0050293011004,0
CB2020,005,2,Bronx,20293012000,20293012000,0050293012000,154
CB2020,005,2,Bronx,20293012001,20293012001,0050293012001,68
CB2020,005,2,Bronx,20293012002,20293012002,0050293012002,195
CB2020,005,2,Bronx,20293012003,20293012003,0050293012003,0
CB2020,005,2,Bronx,20293012004,20293012004,0050293012004,0
CB2020,005,2,Bronx,20293021000,20293021000,0050293021000,462
CB2020,005,2,Bronx,20293021001,20293021001,0050293021001,14
CB2020,005,2,Bronx,20293021002,20293021002,0050293021002,1
CB2020,005,2,Bronx,20293022000,20293022000,0050293022000,0
CB2020,005,2,Bronx,20293022001,20293022001,0050293022001,460
CB2020,005,2,Bronx,20293022002,20293022002,0050293022002,240
CB2020,005,2,Bronx,20293022003,20293022003,0050293022003,0
CB2020,005,2,Bronx,20293023000,20293023000,0050293023000,9
CB2020,005,2,Bronx,20293023001,20293023001,0050293023001,5
CB2020,005,2,Bronx,20293023002,20293023002,0050293023002,566
CB2020,005,2,Bronx,20293023003,20293023003,0050293023003,412
CB2020,005,2,Bronx,20293024000,20293024000,0050293024000,0
CB2020,005,2,Bronx,20293024001,20293024001,0050293024001,0
CB2020,005,2,Bronx,20293024002,20293024002,0050293024002,0
CB2020,005,2,Bronx,20293024003,20293024003,0050293024003,0
CB2020,005,2,Bronx,20293024004,20293024004,0050293024004,0
CB2020,005,2,Bronx,20293024005,20293024005,0050293024005,214
CB2020,005,2,Bronx,20293024006,20293024006,0050293024006,199
CB2020,005,2,Bronx,20293024007,20293024007,0050293024007,60
CB2020,005,2,Bronx,20293024008,20293024008,0050293024008,85
CB2020,005,2,Bronx,20293024009,20293024009,0050293024009,19
CB2020,005,2,Bronx,20293024010,20293024010,0050293024010,22
CB2020,005,2,Bronx,20293024011,20293024011,0050293024011,14
CB2020,005,2,Bronx,20293024012,20293024012,0050293024012,110
CB2020,005,2,Bronx,20295001000,20295001000,0050295001000,70
CB2020,005,2,Bronx,20295001001,20295001001,0050295001001,231
CB2020,005,2,Bronx,20295001002,20295001002,0050295001002,204
CB2020,005,2,Bronx,20295001003,20295001003,0050295001003,57
CB2020,005,2,Bronx,20295001004,20295001004,0050295001004,183
CB2020,005,2,Bronx,20295001005,20295001005,0050295001005,114
CB2020,005,2,Bronx,20295002000,20295002000,0050295002000,121
CB2020,005,2,Bronx,20295002001,20295002001,0050295002001,313
CB2020,005,2,Bronx,20295002002,20295002002,0050295002002,1
CB2020,005,2,Bronx,20295002003,20295002003,0050295002003,116
CB2020,005,2,Bronx,20295003000,20295003000,0050295003000,274
CB2020,005,2,Bronx,20295003001,20295003001,0050295003001,205
CB2020,005,2,Bronx,20295004000,20295004000,0050295004000,69
CB2020,005,2,Bronx,20295004001,20295004001,0050295004001,287
CB2020,005,2,Bronx,20296001000,20296001000,0050296001000,0
CB2020,005,2,Bronx,20296001001,20296001001,0050296001001,0
CB2020,005,2,Bronx,20296001002,20296001002,0050296001002,0
CB2020,005,2,Bronx,20296001003,20296001003,0050296001003,0
CB2020,005,2,Bronx,20296001004,20296001004,0050296001004,0
CB2020,005,2,Bronx,20296001005,20296001005,0050296001005,0
CB2020,005,2,Bronx,20296001006,20296001006,0050296001006,0
CB2020,005,2,Bronx,20296001007,20296001007,0050296001007,0
CB2020,005,2,Bronx,20296001008,20296001008,0050296001008,0
CB2020,005,2,Bronx,20296001009,20296001009,0050296001009,0
CB2020,005,2,Bronx,20296001010,20296001010,0050296001010,0
CB2020,005,2,Bronx,20296001011,20296001011,0050296001011,462
CB2020,005,2,Bronx,20296001012,20296001012,0050296001012,0
CB2020,005,2,Bronx,20296001013,20296001013,0050296001013,138
CB2020,005,2,Bronx,20296001014,20296001014,0050296001014,118
CB2020,005,2,Bronx,20296001015,20296001015,0050296001015,8
CB2020,005,2,Bronx,20296001016,20296001016,0050296001016,0
CB2020,005,2,Bronx,20296001017,20296001017,0050296001017,0
CB2020,005,2,Bronx,20296001018,20296001018,0050296001018,0
CB2020,005,2,Bronx,20296001019,20296001019,0050296001019,0
CB2020,005,2,Bronx,20296001020,20296001020,0050296001020,1
CB2020,005,2,Bronx,20296001021,20296001021,0050296001021,2
CB2020,005,2,Bronx,20296001022,20296001022,0050296001022,42
CB2020,005,2,Bronx,20296001023,20296001023,0050296001023,16
CB2020,005,2,Bronx,20296002000,20296002000,0050296002000,0
CB2020,005,2,Bronx,20296002001,20296002001,0050296002001,169
CB2020,005,2,Bronx,20296002002,20296002002,0050296002002,58
CB2020,005,2,Bronx,20297001000,20297001000,0050297001000,0
CB2020,005,2,Bronx,20297001001,20297001001,0050297001001,0
CB2020,005,2,Bronx,20297001002,20297001002,0050297001002,0
CB2020,005,2,Bronx,20297001003,20297001003,0050297001003,120
CB2020,005,2,Bronx,20297001004,20297001004,0050297001004,273
CB2020,005,2,Bronx,20297001005,20297001005,0050297001005,257
CB2020,005,2,Bronx,20297001006,20297001006,0050297001006,0
CB2020,005,2,Bronx,20297001007,20297001007,0050297001007,21
CB2020,005,2,Bronx,20297002000,20297002000,0050297002000,395
CB2020,005,2,Bronx,20297002001,20297002001,0050297002001,144
CB2020,005,2,Bronx,20297002002,20297002002,0050297002002,15
CB2020,005,2,Bronx,20297002003,20297002003,0050297002003,150
CB2020,005,2,Bronx,20297002004,20297002004,0050297002004,22
CB2020,005,2,Bronx,20297003000,20297003000,0050297003000,318
CB2020,005,2,Bronx,20297003001,20297003001,0050297003001,0
CB2020,005,2,Bronx,20297003002,20297003002,0050297003002,115
CB2020,005,2,Bronx,20297003003,20297003003,0050297003003,18
CB2020,005,2,Bronx,20300001000,20300001000,0050300001000,0
CB2020,005,2,Bronx,20300001001,20300001001,0050300001001,233
CB2020,005,2,Bronx,20300001002,20300001002,0050300001002,78
CB2020,005,2,Bronx,20300001003,20300001003,0050300001003,57
CB2020,005,2,Bronx,20300001004,20300001004,0050300001004,43
CB2020,005,2,Bronx,20300001005,20300001005,0050300001005,81
CB2020,005,2,Bronx,20300002000,20300002000,0050300002000,26
CB2020,005,2,Bronx,20300002001,20300002001,0050300002001,107
CB2020,005,2,Bronx,20300002002,20300002002,0050300002002,104
CB2020,005,2,Bronx,20300002003,20300002003,0050300002003,93
CB2020,005,2,Bronx,20300002004,20300002004,0050300002004,85
CB2020,005,2,Bronx,20300002005,20300002005,0050300002005,108
CB2020,005,2,Bronx,20300002006,20300002006,0050300002006,69
CB2020,005,2,Bronx,20300003000,20300003000,0050300003000,166
CB2020,005,2,Bronx,20300003001,20300003001,0050300003001,177
CB2020,005,2,Bronx,20300004000,20300004000,0050300004000,156
CB2020,005,2,Bronx,20300004001,20300004001,0050300004001,218
CB2020,005,2,Bronx,20300004002,20300004002,0050300004002,114
CB2020,005,2,Bronx,20300004003,20300004003,0050300004003,146
CB2020,005,2,Bronx,20300005000,20300005000,0050300005000,50
CB2020,005,2,Bronx,20300005001,20300005001,0050300005001,104
CB2020,005,2,Bronx,20300005002,20300005002,0050300005002,210
CB2020,005,2,Bronx,20300006000,20300006000,0050300006000,216
CB2020,005,2,Bronx,20300006001,20300006001,0050300006001,70
CB2020,005,2,Bronx,20300006002,20300006002,0050300006002,79
CB2020,005,2,Bronx,20300006003,20300006003,0050300006003,47
CB2020,005,2,Bronx,20301001000,20301001000,0050301001000,12
CB2020,005,2,Bronx,20301001001,20301001001,0050301001001,107
CB2020,005,2,Bronx,20301001002,20301001002,0050301001002,172
CB2020,005,2,Bronx,20301001003,20301001003,0050301001003,146
CB2020,005,2,Bronx,20301002000,20301002000,0050301002000,14
CB2020,005,2,Bronx,20301002001,20301002001,0050301002001,229
CB2020,005,2,Bronx,20302011000,20302011000,0050302011000,500
CB2020,005,2,Bronx,20302011001,20302011001,0050302011001,20
CB2020,005,2,Bronx,20302011002,20302011002,0050302011002,23
CB2020,005,2,Bronx,20302011003,20302011003,0050302011003,3
CB2020,005,2,Bronx,20302011004,20302011004,0050302011004,33
CB2020,005,2,Bronx,20302011005,20302011005,0050302011005,30
CB2020,005,2,Bronx,20302011006,20302011006,0050302011006,0
CB2020,005,2,Bronx,20302011007,20302011007,0050302011007,29
CB2020,005,2,Bronx,20302012000,20302012000,0050302012000,480
CB2020,005,2,Bronx,20302012001,20302012001,0050302012001,1
CB2020,005,2,Bronx,20302012002,20302012002,0050302012002,0
CB2020,005,2,Bronx,20302013000,20302013000,0050302013000,0
CB2020,005,2,Bronx,20302013001,20302013001,0050302013001,745
CB2020,005,2,Bronx,20302021000,20302021000,0050302021000,1153
CB2020,005,2,Bronx,20302022000,20302022000,0050302022000,0
CB2020,005,2,Bronx,20302022001,20302022001,0050302022001,0
CB2020,005,2,Bronx,20302023000,20302023000,0050302023000,1252
CB2020,005,2,Bronx,20302023001,20302023001,0050302023001,0
CB2020,005,2,Bronx,20302024000,20302024000,0050302024000,341
CB2020,005,2,Bronx,20302024001,20302024001,0050302024001,1
CB2020,005,2,Bronx,20307011000,20307011000,0050307011000,41
CB2020,005,2,Bronx,20307011001,20307011001,0050307011001,315
CB2020,005,2,Bronx,20307011002,20307011002,0050307011002,13
CB2020,005,2,Bronx,20307011003,20307011003,0050307011003,0
CB2020,005,2,Bronx,20307011004,20307011004,0050307011004,13
CB2020,005,2,Bronx,20307011005,20307011005,0050307011005,18
CB2020,005,2,Bronx,20307011006,20307011006,0050307011006,65
CB2020,005,2,Bronx,20307012000,20307012000,0050307012000,1015
CB2020,005,2,Bronx,20307012001,20307012001,0050307012001,122
CB2020,005,2,Bronx,20307012002,20307012002,0050307012002,44
CB2020,005,2,Bronx,20307013000,20307013000,0050307013000,344
CB2020,005,2,Bronx,20307013001,20307013001,0050307013001,190
CB2020,005,2,Bronx,20307013002,20307013002,0050307013002,93
CB2020,005,2,Bronx,20307014000,20307014000,0050307014000,186
CB2020,005,2,Bronx,20307014001,20307014001,0050307014001,78
CB2020,005,2,Bronx,20307014002,20307014002,0050307014002,412
CB2020,005,2,Bronx,20309000001,20309000001,0050309000001,0
CB2020,005,2,Bronx,20309001000,20309001000,0050309001000,0
CB2020,005,2,Bronx,20309001001,20309001001,0050309001001,0
CB2020,005,2,Bronx,20309001002,20309001002,0050309001002,56
CB2020,005,2,Bronx,20309001003,20309001003,0050309001003,6
CB2020,005,2,Bronx,20309001004,20309001004,0050309001004,7
CB2020,005,2,Bronx,20309001005,20309001005,0050309001005,0
CB2020,005,2,Bronx,20309002000,20309002000,0050309002000,15
CB2020,005,2,Bronx,20309002001,20309002001,0050309002001,14
CB2020,005,2,Bronx,20309002002,20309002002,0050309002002,0
CB2020,005,2,Bronx,20309002003,20309002003,0050309002003,13
CB2020,005,2,Bronx,20309002004,20309002004,0050309002004,2
CB2020,005,2,Bronx,20309002005,20309002005,0050309002005,8
CB2020,005,2,Bronx,20309002006,20309002006,0050309002006,5
CB2020,005,2,Bronx,20309002007,20309002007,0050309002007,13
CB2020,005,2,Bronx,20309002008,20309002008,0050309002008,13
CB2020,005,2,Bronx,20309002009,20309002009,0050309002009,9
CB2020,005,2,Bronx,20309002010,20309002010,0050309002010,7
CB2020,005,2,Bronx,20309002011,20309002011,0050309002011,217
CB2020,005,2,Bronx,20309003000,20309003000,0050309003000,445
CB2020,005,2,Bronx,20309003001,20309003001,0050309003001,181
CB2020,005,2,Bronx,20309004000,20309004000,0050309004000,408
CB2020,005,2,Bronx,20309004001,20309004001,0050309004001,0
CB2020,005,2,Bronx,20309004002,20309004002,0050309004002,0
CB2020,005,2,Bronx,20310001000,20310001000,0050310001000,17
CB2020,005,2,Bronx,20310001001,20310001001,0050310001001,31
CB2020,005,2,Bronx,20310001002,20310001002,0050310001002,48
CB2020,005,2,Bronx,20310001003,20310001003,0050310001003,25
CB2020,005,2,Bronx,20310001004,20310001004,0050310001004,2
CB2020,005,2,Bronx,20310001005,20310001005,0050310001005,10
CB2020,005,2,Bronx,20310001006,20310001006,0050310001006,17
CB2020,005,2,Bronx,20310001007,20310001007,0050310001007,17
CB2020,005,2,Bronx,20310001008,20310001008,0050310001008,21
CB2020,005,2,Bronx,20310001009,20310001009,0050310001009,24
CB2020,005,2,Bronx,20310001010,20310001010,0050310001010,33
CB2020,005,2,Bronx,20310001011,20310001011,0050310001011,30
CB2020,005,2,Bronx,20310002000,20310002000,0050310002000,0
CB2020,005,2,Bronx,20310002001,20310002001,0050310002001,0
CB2020,005,2,Bronx,20310002002,20310002002,0050310002002,35
CB2020,005,2,Bronx,20310002003,20310002003,0050310002003,43
CB2020,005,2,Bronx,20310002004,20310002004,0050310002004,0
CB2020,005,2,Bronx,20310002005,20310002005,0050310002005,0
CB2020,005,2,Bronx,20310002006,20310002006,0050310002006,1
CB2020,005,2,Bronx,20310002007,20310002007,0050310002007,0
CB2020,005,2,Bronx,20310002008,20310002008,0050310002008,56
CB2020,005,2,Bronx,20310002009,20310002009,0050310002009,63
CB2020,005,2,Bronx,20310002010,20310002010,0050310002010,62
CB2020,005,2,Bronx,20310002011,20310002011,0050310002011,33
CB2020,005,2,Bronx,20310002012,20310002012,0050310002012,39
CB2020,005,2,Bronx,20310002013,20310002013,0050310002013,40
CB2020,005,2,Bronx,20310002014,20310002014,0050310002014,48
CB2020,005,2,Bronx,20310003000,20310003000,0050310003000,81
CB2020,005,2,Bronx,20310003001,20310003001,0050310003001,79
CB2020,005,2,Bronx,20310003002,20310003002,0050310003002,70
CB2020,005,2,Bronx,20310003003,20310003003,0050310003003,79
CB2020,005,2,Bronx,20310003004,20310003004,0050310003004,58
CB2020,005,2,Bronx,20310003005,20310003005,0050310003005,52
CB2020,005,2,Bronx,20310003006,20310003006,0050310003006,70
